x0,y0,z0,x1,y1,z1,T K
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.09215183752715334,-0.24634780640273413,-0.22281293497977472,538.68984375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.08985776114159216,-0.21466593742546136,-0.2680654978305189,399.4625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.05787674735826634,-0.3495925778530121,-0.0896182986747237,414.98603515625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.03141885479977216,-0.26772709597116895,-0.21356927230428813,577.3216796875
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.015056683307756946,-0.2857280939511109,-0.20419285180637659,422.009375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.1296985474743811,-0.24948715058026494,-0.2055697384453924,397.458203125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06668188603903102,-0.26674845520188895,-0.2028867910208383,453.66875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.14220718567172874,-0.2321576759524674,-0.22561657133380597,468.07890625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.05057283929519252,-0.27405980839761335,-0.19813220186067004,459.108984375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.05418335025066531,-0.2382610426223598,-0.24714446395550005,426.6099609375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.11950428890342873,-0.23132497684994469,-0.2345472365447564,543.3345703125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.13816449970940337,-0.2354451380944158,-0.22238448928013066,440.9541015625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.09997992492948904,-0.21110272249738882,-0.2696061082764333,391.693359375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.02600823799392407,-0.32297705810964883,-0.13787101426595183,405.315625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.006627669894614968,-0.24836455275682712,-0.24922214013758792,392.13359375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.11248875997257693,-0.242693762028117,-0.22098870554958883,483.7015625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.09692498319179521,-0.2677358011618096,-0.19116114424951514,382.5931640625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.021245293161134327,-0.28023243322250946,-0.19949519301165786,537.575
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.005603282116713321,-0.2516509267499455,-0.2487910740907593,385.13125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.07338922471117715,-0.3579529181218505,-0.07258027332045247,378.025390625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.1570406995959342,-0.23136069407627657,-0.22166376980255664,412.0015625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.0911437900616876,-0.2601757072156523,-0.20374892311449566,421.077734375
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.013122785568862955,-0.2821637908742083,-0.20853447825913773,422.970703125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.1364979889018066,-0.22186271358544007,-0.24201835946113714,530.058203125
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.020539690165270824,-0.24587189619340943,-0.2620090557362059,375.173046875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.07240138206367544,-0.2801470445201152,-0.18212527310132443,385.4796875
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.014491110103866,-0.23628526255368842,-0.2733967735049929,374.1783203125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.1355515401189339,-0.2053918619470264,-0.26546020445802043,391.88984375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06717556130560662,-0.24450074930459942,-0.23394458564947485,502.53212890625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.03907215014044049,-0.2531011251332299,-0.23148149864516443,465.080859375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.05260992642704887,-0.35045228899122616,-0.09021229477634662,405.5796875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.055366780315019015,-0.3505755712176125,-0.08909671593078705,411.19921875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.00013710768598584888,-0.3446375412083582,-0.11631374316399301,408.851171875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.006956852354245452,-0.24983958687814267,-0.24703925801825977,396.8296875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06286578368059431,-0.33831571027021456,-0.10374065353914486,384.6966796875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06574583493375066,-0.2778414875939371,-0.18763678841790976,404.757421875
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.01892467563128511,-0.24393618594639033,-0.26417383451611265,377.88515625
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.00649823462597493,-0.25069820986752667,-0.25043427012672936,379.93515625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.11764248594759019,-0.25661466858524007,-0.19968750154671688,389.567578125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.05365867879705297,-0.22673761058678954,-0.26349797651104034,393.88056640625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.02162587347150574,-0.27276534502055705,-0.2098457797390455,567.159375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.09058861453538902,-0.3371824226435366,-0.09585315381606774,385.10390625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.130665397920958,-0.22324474196255084,-0.24207266947940187,535.85546875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.0950423848807721,-0.23789772483618132,-0.2336851044510989,558.665625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.01742889553408733,-0.27841891705304656,-0.20334540895285158,557.86337890625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.07871734905637742,-0.25341368329451597,-0.21748848750387906,534.329296875
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.016743792624798165,-0.2659384155397372,-0.23254618157174844,390.4486328125
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.01852329996572903,-0.2915968658053615,-0.1971407260438769,381.937890625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.07409869221256876,-0.278580092803425,-0.183744331351399,391.28125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.11740579993471945,-0.23415176286618944,-0.23129705115165944,531.49248046875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.08925089249594229,-0.2272340039388251,-0.2506326131082621,450.871484375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.08876791017556931,-0.350426365104365,-0.0778866174569266,376.4841796875
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.015241971469886692,-0.2543230659087923,-0.24833587025803505,379.35625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.09797422767614983,-0.26632240815368724,-0.19278623694606356,386.49375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.11707651905221894,-0.20821647166561108,-0.2678120510786167,393.03818359375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.053411890375200194,-0.2500915920750657,-0.23080302029290745,496.29609375
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.005088516226342793,-0.35791176015136816,-0.0994688200968854,379.73671875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.02601834040290607,-0.27716017090232214,-0.20217552008902728,549.816015625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.0771027282138721,-0.3531904218585865,-0.07799523749345616,401.399609375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.14039668214376116,-0.2240449882852319,-0.23762242299011138,522.130859375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06694927297032816,-0.24960172761601063,-0.2268622876546058,544.268359375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06399732377985654,-0.3372710757924211,-0.10482002570586124,382.6109375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.05012016420176557,-0.25980150794117307,-0.21829972367856088,574.24375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.07758571053424507,-0.22999806069304662,-0.2507412331447917,436.7947265625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.15136230216730856,-0.20591635548358334,-0.259318486360969,411.857421875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.008715859608601995,-0.24243413978938344,-0.25683205532286757,379.41845703125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.13552083920050745,-0.24500149525195525,-0.20987515821931024,402.453125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.03218031068912536,-0.32617369080505265,-0.13127409233617615,443.0
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.08817094709316123,-0.2682570302518763,-0.1934224741730035,396.814453125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.03294117604125796,-0.2378587431633591,-0.2549716192138386,397.42109375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.08298622493111119,-0.22056498576189354,-0.2621349853600524,412.22861328125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.10032990274430409,-0.26770552467962805,-0.19003953095748172,379.58125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.15373867416777737,-0.23796698299118502,-0.21352020298039276,401.0484375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.09927035900522732,-0.2660152907365515,-0.19277416805311587,386.43125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.0020196075741388264,-0.3500153604547237,-0.10812190077003825,411.56875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.13250679921309227,-0.24066831048338333,-0.21698762844654862,426.35
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06930494803848247,-0.25098484414195155,-0.22411558166602397,554.9986328125
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.00806165446347945,-0.2926123119498035,-0.1921387245782804,425.23125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.11483413578600898,-0.24097325160285887,-0.22260172935318956,497.2669921875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.08597986325482215,-0.2676114307865932,-0.19507773910192128,403.3171875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.08721410063269625,-0.2242222945830008,-0.2555561667696984,426.5515625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.016266359247788353,-0.24569241359798033,-0.24967734397031216,398.546875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.14996337513674912,-0.22410771754725511,-0.23426361756048497,510.533984375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06182654318235162,-0.26945195899174734,-0.2007521844733009,449.8671875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.1728513632214388,-0.2074249305335707,-0.24985416951313422,405.775390625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.034021318289779195,-0.2457562310088336,-0.24351752253383907,420.33125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.07841896593804351,-0.2367892729475345,-0.2409242980542884,481.17265625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.1291531790884542,-0.2072962075630339,-0.26497482839292696,405.79873046875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.13149855490188628,-0.2055756971377759,-0.2665878521965277,387.678125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.00674125696516964,-0.35588522045780435,-0.09826875900069176,376.328515625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.14546811250386688,-0.23759713631202606,-0.21686693951707148,416.455859375
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.0036075888494860597,-0.26670838538023667,-0.22697432179042443,419.090625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.1181566613007402,-0.21611395951108558,-0.2563579543986173,442.01640625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.09590653804873717,-0.25399981794426607,-0.21078897998404778,438.65078125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.004467877511922985,-0.35487086246219235,-0.10046974445944168,387.421875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.00787250179582158,-0.28145981474222226,-0.20234448459029541,517.1765625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.022016753036599418,-0.26840188376980356,-0.21583663667425046,535.37890625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.0659001269088437,-0.2754753777033959,-0.19090507715042826,412.411328125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.1402629886781126,-0.23261835207817094,-0.22563467467322762,472.85
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06874957566644369,-0.2790710454113101,-0.18488404798285407,398.219921875
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.008936008463296619,-0.29786684896978266,-0.1850624610298851,410.228125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.0578561488488219,-0.3433853239506143,-0.09833775825908897,406.9986328125
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.010201045182467228,-0.3564053613990409,-0.10333110493102682,375.06015625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.08058945126693812,-0.23122761851041962,-0.24798849270973589,449.4158203125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.17538192877413056,-0.21264919107136826,-0.2416562926727056,401.46875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.09205963634900391,-0.3407164492382576,-0.09038991407127317,386.2306640625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.13174563859234933,-0.25560248688728826,-0.19628645499177344,376.55546875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.03633579633904463,-0.2347248397299786,-0.25820973571398775,395.440625
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.04558360612712434,-0.2364161618218853,-0.2526740826115069,408.186328125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.05222885400232691,-0.23561809179686444,-0.25152229708710416,414.93076171875
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.01709347517100296,-0.2827163845952866,-0.20911640546781296,405.21328125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.05999544114493957,-0.2551320174221139,-0.22147749571397157,562.3421875
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.10951591700405056,-0.2507750850643409,-0.21066225660809668,423.68125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.06397682369328223,-0.35552407896928606,-0.07920736748259749,394.2474609375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.046869438201479596,-0.23300541745355063,-0.2570217435107419,403.06376953125
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.14788548467748436,-0.23314175746589783,-0.22229397258302275,425.85
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.08768727581269753,-0.22022759186257623,-0.2610013031750714,414.212109375
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.006343745805141687,-0.2972526141355112,-0.18503832324398972,421.743359375
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.017968026016560334,-0.23905040745674,-0.2707043775346758,378.280859375
0.1372664679036747,0.4832099339260817,0.4317239003525689,0.01299909608932627,-0.3438675713678587,-0.12188560294531703,381.6818359375
0.1372664679036747,0.4832099339260817,0.4317239003525689,-0.05826762692335999,-0.34522911660225863,-0.09560915560992866,416.70244140625
